client_id,client_name,entity_type,industry_sector,region,credit_rating,rating_ordinal,debt_to_equity,interest_coverage,ebitda_margin,annual_sales_m,yield_spread_bps,debt_to_gdp,coupon_rate,yield_to_maturity,remaining_maturity,ead_m,seniority,collateral_type,historic_default,recovery_rate
SOV_215,Republic of Thalassa II,Sovereign,Sovereign,South Africa,BBB,4,,,,,231.4,0.9238,0.0571,0.0581,4.1,62.04,Senior Unsecured,Unsecured,0,0.5138
SOV_216,Kingdom of Freya II,Sovereign,Sovereign,UK,AAA,1,,,,,19.3,0.2,0.0347,0.0369,1.0,23.08,Senior Unsecured,Unsecured,0,0.3734
SOV_217,Union of Boreas II,Sovereign,Sovereign,UK,B,6,,,,,794.3,1.1278,0.1105,0.1144,3.4,33.6,Senior Unsecured,Unsecured,1,0.459
SOV_218,Republic of Zephyr II,Sovereign,Sovereign,Germany,AA,2,,,,,57.5,0.3114,0.0394,0.0408,4.2,67.5,Senior Unsecured,Unsecured,0,0.3335
SOV_219,Empire of Aethelgard II,Sovereign,Sovereign,India,A,3,,,,,96.0,0.4368,0.0424,0.0446,7.3,39.61,Senior Unsecured,Unsecured,0,0.4504
SOV_220,Republic of Kaelen II,Sovereign,Sovereign,India,BBB,4,,,,,252.4,0.8869,0.058,0.0602,3.6,24.72,Senior Unsecured,Unsecured,0,0.4661
SOV_221,Sovereign Territory of Oakhaven II,Sovereign,Sovereign,Brazil,B,6,,,,,653.5,1.285,0.1,0.1003,2.0,56.53,Senior Secured,Financial Collateral,0,0.876
SOV_222,Republic of Valoria II,Sovereign,Sovereign,UK,BBB,4,,,,,204.0,0.7924,0.0547,0.0554,5.2,96.3,Senior Unsecured,Unsecured,0,0.4346
SOV_223,Federal Republic of Oromia II,Sovereign,Sovereign,Germany,AA,2,,,,,48.4,0.2462,0.0379,0.0398,9.1,28.61,Senior Unsecured,Unsecured,0,0.3693
SOV_224,Democratic Republic of Gaea II,Sovereign,Sovereign,South Africa,A,3,,,,,67.9,0.576,0.0404,0.0418,2.7,43.52,Senior Unsecured,Unsecured,0,0.4551
SOV_225,Kingdom of Hyperborea II,Sovereign,Sovereign,South Africa,AAA,1,,,,,19.7,0.2775,0.0333,0.037,6.4,61.93,Senior Unsecured,Unsecured,0,0.472
SOV_226,Republic of Austri II,Sovereign,Sovereign,India,BBB,4,,,,,207.7,0.856,0.052,0.0558,6.2,39.94,Senior Unsecured,Unsecured,0,0.4538
SOV_227,State of Vesper II,Sovereign,Sovereign,Brazil,A,3,,,,,90.1,0.4701,0.0439,0.044,1.6,83.18,Senior Secured,Financial Collateral,0,0.879
SOV_228,Union of Valerius II,Sovereign,Sovereign,Brazil,AA,2,,,,,48.2,0.7278,0.0376,0.0398,4.8,35.22,Senior Unsecured,Unsecured,0,0.4429
SOV_229,Republic of Eldoria II,Sovereign,Sovereign,India,B,6,,,,,655.3,1.104,0.098,0.1005,3.2,101.7,Senior Unsecured,Unsecured,0,0.5008
SOV_230,Kingdom of Novaria II,Sovereign,Sovereign,India,BB,5,,,,,411.0,0.7261,0.0749,0.0761,4.7,17.89,Senior Unsecured,Unsecured,0,0.4472
SOV_231,Sovereign State of Thaloria II,Sovereign,Sovereign,UK,BBB,4,,,,,207.2,0.8679,0.0541,0.0557,5.1,26.78,Senior Unsecured,Unsecured,0,0.6892
SOV_232,Federation of Asturia II,Sovereign,Sovereign,US,BB,5,,,,,464.2,1.0357,0.0783,0.0814,8.7,54.4,Senior Unsecured,Unsecured,0,0.503
SOV_233,Republic of Lysandra II,Sovereign,Sovereign,South Africa,CCC/C,7,,,,,1006.1,1.3599,0.1341,0.1356,2.4,123.17,Senior Secured,Financial Collateral,1,0.931
SOV_234,Republic of Patria II,Sovereign,Sovereign,Germany,BBB,4,,,,,207.2,0.5767,0.0537,0.0557,1.6,107.98,Senior Unsecured,Unsecured,0,0.4425
SOV_235,Kingdom of Solaria II,Sovereign,Sovereign,Germany,BBB,4,,,,,229.3,0.8194,0.0571,0.0579,9.3,36.26,Senior Unsecured,Unsecured,0,0.297
SOV_236,Commonwealth of Orion II,Sovereign,Sovereign,Brazil,BBB,4,,,,,234.6,0.9203,0.0578,0.0585,9.5,118.46,Senior Unsecured,Unsecured,0,0.485
SOV_237,Sovereign State of Elysia II,Sovereign,Sovereign,US,B,6,,,,,815.7,1.0346,0.1146,0.1166,7.0,29.73,Senior Unsecured,Unsecured,0,0.621
SOV_238,Federation of Zenith II,Sovereign,Sovereign,Germany,B,6,,,,,664.8,1.3511,0.0997,0.1015,2.3,22.44,Senior Unsecured,Unsecured,0,0.5093
SOV_239,United Provinces of Arcadia II,Sovereign,Sovereign,Germany,A,3,,,,,72.4,0.6409,0.0396,0.0422,7.3,84.37,Senior Unsecured,Unsecured,0,0.3413
SOV_240,Emirate of Al-Jamil II,Sovereign,Sovereign,India,BBB,4,,,,,171.4,0.6784,0.0501,0.0521,4.1,44.06,Senior Unsecured,Unsecured,0,0.3928
SOV_241,Republic of Thalassa II,Sovereign,Sovereign,Brazil,AA,2,,,,,42.4,0.4203,0.0376,0.0392,6.4,60.79,Senior Unsecured,Unsecured,0,0.5006
SOV_242,Kingdom of Freya II,Sovereign,Sovereign,South Africa,BBB,4,,,,,179.0,0.7976,0.0513,0.0529,3.0,23.47,Senior Unsecured,Unsecured,0,0.4561
SOV_243,Union of Boreas II,Sovereign,Sovereign,Germany,BB,5,,,,,446.1,0.9801,0.0771,0.0796,9.0,99.12,Senior Unsecured,Unsecured,0,0.5612
SOV_244,Republic of Zephyr II,Sovereign,Sovereign,Brazil,A,3,,,,,116.3,0.4547,0.0453,0.0466,6.8,100.65,Senior Unsecured,Unsecured,0,0.5199
SOV_245,Empire of Aethelgard II,Sovereign,Sovereign,UK,AAA,1,,,,,18.9,0.3313,0.0341,0.0369,7.4,33.5,Subordinated,Unsecured,0,0.1679
SOV_246,Republic of Kaelen II,Sovereign,Sovereign,US,BB,5,,,,,524.5,0.9912,0.0861,0.0875,8.7,205.3,Senior Unsecured,Unsecured,0,0.4535
SOV_247,Sovereign Territory of Oakhaven II,Sovereign,Sovereign,India,CCC/C,7,,,,,909.0,1.4864,0.1248,0.1259,2.1,115.7,Senior Unsecured,Unsecured,0,0.3965
SOV_248,Republic of Valoria II,Sovereign,Sovereign,US,BB,5,,,,,506.4,0.85,0.0826,0.0856,9.6,25.35,Senior Unsecured,Unsecured,0,0.546
SOV_249,Federal Republic of Oromia II,Sovereign,Sovereign,Brazil,BBB,4,,,,,202.8,0.6547,0.0551,0.0553,2.9,56.35,Senior Unsecured,Unsecured,0,0.4862
SOV_250,Democratic Republic of Gaea II,Sovereign,Sovereign,Germany,CCC/C,7,,,,,1004.4,1.3271,0.1338,0.1354,3.2,31.43,Senior Unsecured,Unsecured,0,0.34
SOV_251,Kingdom of Hyperborea II,Sovereign,Sovereign,Brazil,BBB,4,,,,,218.4,0.7195,0.0554,0.0568,6.5,36.37,Subordinated,Unsecured,0,0.2093
SOV_252,Republic of Austri II,Sovereign,Sovereign,Germany,BBB,4,,,,,177.2,1.0555,0.049,0.0527,8.7,42.7,Senior Unsecured,Unsecured,0,0.422
SOV_253,State of Vesper II,Sovereign,Sovereign,South Africa,A,3,,,,,89.5,0.6566,0.0442,0.044,5.7,127.01,Senior Unsecured,Unsecured,0,0.5608
SOV_254,Union of Valerius II,Sovereign,Sovereign,South Africa,A,3,,,,,84.5,0.5836,0.041,0.0434,2.4,90.08,Senior Unsecured,Unsecured,0,0.3087
SOV_255,Republic of Eldoria II,Sovereign,Sovereign,South Africa,B,6,,,,,682.9,1.2134,0.1007,0.1033,7.0,112.43,Senior Unsecured,Unsecured,1,0.3598
SOV_256,Kingdom of Novaria II,Sovereign,Sovereign,Brazil,AA,2,,,,,61.5,0.468,0.0394,0.0412,8.2,15.09,Subordinated,Unsecured,0,0.1255
SOV_257,Sovereign State of Thaloria II,Sovereign,Sovereign,UK,A,3,,,,,55.5,0.5538,0.0398,0.0405,9.7,128.94,Senior Secured,Financial Collateral,0,0.934
SOV_258,Federation of Asturia II,Sovereign,Sovereign,US,A,3,,,,,58.4,0.6546,0.0389,0.0408,4.1,21.94,Senior Secured,Financial Collateral,0,0.9311
SOV_259,Republic of Lysandra II,Sovereign,Sovereign,Brazil,BBB,4,,,,,253.8,0.6941,0.0573,0.0604,9.9,18.21,Senior Secured,Financial Collateral,0,0.8585
SOV_260,Republic of Patria II,Sovereign,Sovereign,UK,B,6,,,,,613.2,1.0479,0.0938,0.0963,1.1,63.73,Senior Unsecured,Unsecured,0,0.423
SOV_261,Kingdom of Solaria II,Sovereign,Sovereign,Germany,BBB,4,,,,,243.3,0.8471,0.057,0.0593,6.8,17.46,Senior Unsecured,Unsecured,0,0.4491
SOV_262,Commonwealth of Orion II,Sovereign,Sovereign,US,AA,2,,,,,48.0,0.4415,0.0369,0.0398,3.9,12.93,Senior Unsecured,Unsecured,0,0.3772
SOV_263,Sovereign State of Elysia II,Sovereign,Sovereign,Germany,A,3,,,,,85.2,0.7368,0.043,0.0435,6.6,63.87,Senior Unsecured,Unsecured,0,0.6276
SOV_264,Federation of Zenith II,Sovereign,Sovereign,South Africa,BB,5,,,,,409.0,1.0351,0.0737,0.0759,4.6,82.66,Senior Unsecured,Unsecured,0,0.4232
SOV_265,United Provinces of Arcadia II,Sovereign,Sovereign,South Africa,CCC/C,7,,,,,1009.7,1.4409,0.1349,0.136,8.0,81.52,Senior Unsecured,Unsecured,1,0.5669
SOV_266,Emirate of Al-Jamil II,Sovereign,Sovereign,India,AAA,1,,,,,19.6,0.4166,0.0345,0.037,7.5,36.33,Senior Secured,Financial Collateral,0,0.8751
SOV_267,Republic of Thalassa II,Sovereign,Sovereign,US,BB,5,,,,,474.5,0.9718,0.0799,0.0824,1.3,88.45,Senior Unsecured,Unsecured,0,0.4806
SOV_268,Kingdom of Freya II,Sovereign,Sovereign,UK,BBB,4,,,,,294.7,0.6347,0.0632,0.0645,4.6,47.82,Senior Unsecured,Unsecured,0,0.5696
SOV_269,Union of Boreas II,Sovereign,Sovereign,UK,BB,5,,,,,473.1,0.8421,0.0813,0.0823,3.8,22.27,Senior Unsecured,Unsecured,0,0.53
SOV_270,Republic of Zephyr II,Sovereign,Sovereign,Germany,A,3,,,,,92.0,0.5867,0.0427,0.0442,2.2,112.3,Senior Unsecured,Unsecured,0,0.4023
SOV_271,Empire of Aethelgard II,Sovereign,Sovereign,Brazil,BBB,4,,,,,241.2,0.7807,0.0577,0.0591,8.9,48.32,Senior Unsecured,Unsecured,0,0.4267
SOV_272,Republic of Kaelen II,Sovereign,Sovereign,Germany,AAA,1,,,,,23.0,0.2909,0.0352,0.0373,5.6,24.87,Senior Unsecured,Unsecured,0,0.6326
SOV_273,Sovereign Territory of Oakhaven II,Sovereign,Sovereign,India,B,6,,,,,749.6,1.1768,0.1092,0.11,9.0,60.13,Senior Unsecured,Unsecured,1,0.4038
SOV_274,Republic of Valoria II,Sovereign,Sovereign,Brazil,AA,2,,,,,40.5,0.3939,0.0359,0.0391,3.6,68.66,Senior Secured,Financial Collateral,0,0.9037
SOV_275,Federal Republic of Oromia II,Sovereign,Sovereign,US,B,6,,,,,784.5,1.3189,0.1112,0.1134,5.7,32.68,Senior Unsecured,Unsecured,0,0.4235
SOV_276,Democratic Republic of Gaea II,Sovereign,Sovereign,India,AA,2,,,,,50.5,0.2928,0.0376,0.04,6.5,98.03,Senior Unsecured,Unsecured,0,0.5271
SOV_277,Kingdom of Hyperborea II,Sovereign,Sovereign,UK,A,3,,,,,89.8,0.8379,0.0418,0.044,4.7,19.49,Senior Unsecured,Unsecured,0,0.4198
SOV_278,Republic of Austri II,Sovereign,Sovereign,India,A,3,,,,,107.1,0.567,0.0433,0.0457,1.7,96.52,Senior Unsecured,Unsecured,0,0.4674
SOV_279,State of Vesper II,Sovereign,Sovereign,Brazil,A,3,,,,,71.7,0.5889,0.0392,0.0422,9.0,30.14,Senior Unsecured,Unsecured,0,0.3812
SOV_280,Union of Valerius II,Sovereign,Sovereign,US,BB,5,,,,,415.4,1.0195,0.0737,0.0765,1.6,52.92,Senior Unsecured,Unsecured,0,0.459
SOV_281,Republic of Eldoria II,Sovereign,Sovereign,Germany,CCC/C,7,,,,,1063.8,1.5,0.14,0.1414,2.4,32.52,Senior Unsecured,Unsecured,1,0.5303
SOV_282,Kingdom of Novaria II,Sovereign,Sovereign,Brazil,BB,5,,,,,351.9,1.0479,0.067,0.0702,6.8,48.63,Senior Unsecured,Unsecured,0,0.561
SOV_283,Sovereign State of Thaloria II,Sovereign,Sovereign,US,A,3,,,,,87.8,0.7841,0.0407,0.0438,8.2,26.93,Senior Unsecured,Unsecured,0,0.4458
SOV_284,Federation of Asturia II,Sovereign,Sovereign,US,A,3,,,,,63.8,0.6107,0.041,0.0414,3.9,44.67,Senior Secured,Financial Collateral,0,0.7906
SOV_285,Republic of Lysandra II,Sovereign,Sovereign,India,A,3,,,,,94.2,0.613,0.0425,0.0444,1.4,25.86,Senior Unsecured,Unsecured,0,0.4777
SOV_286,Republic of Patria II,Sovereign,Sovereign,UK,BBB,4,,,,,213.1,0.7101,0.0549,0.0563,2.9,26.61,Senior Unsecured,Unsecured,0,0.4308
SOV_287,Kingdom of Solaria II,Sovereign,Sovereign,Germany,A,3,,,,,76.2,0.5754,0.04,0.0426,6.9,14.82,Senior Unsecured,Unsecured,0,0.4346
SOV_288,Commonwealth of Orion II,Sovereign,Sovereign,UK,AA,2,,,,,46.0,0.5318,0.0366,0.0396,7.1,212.6,Senior Unsecured,Unsecured,0,0.5869
SOV_289,Sovereign State of Elysia II,Sovereign,Sovereign,US,CCC/C,7,,,,,1105.0,1.3959,0.1454,0.1455,4.9,10.45,Senior Unsecured,Unsecured,1,0.4762
SOV_290,Federation of Zenith II,Sovereign,Sovereign,Germany,BBB,4,,,,,214.3,0.8684,0.056,0.0564,8.9,21.64,Subordinated,Unsecured,0,0.0785
SOV_291,United Provinces of Arcadia II,Sovereign,Sovereign,South Africa,B,6,,,,,831.5,0.9894,0.1165,0.1181,9.1,22.21,Senior Unsecured,Unsecured,0,0.3622
SOV_292,Emirate of Al-Jamil II,Sovereign,Sovereign,US,B,6,,,,,818.2,1.2087,0.1143,0.1168,2.8,84.91,Senior Unsecured,Unsecured,1,0.392
SOV_293,Republic of Thalassa II,Sovereign,Sovereign,Germany,AAA,1,,,,,19.1,0.2,0.0342,0.0369,7.5,16.33,Senior Unsecured,Unsecured,0,0.4539
SOV_294,Kingdom of Freya II,Sovereign,Sovereign,US,BBB,4,,,,,255.5,0.7676,0.0591,0.0606,7.2,71.99,Senior Secured,Financial Collateral,0,0.8254
SOV_295,Union of Boreas II,Sovereign,Sovereign,Germany,A,3,,,,,99.2,0.5503,0.0441,0.0449,9.9,62.11,Senior Unsecured,Unsecured,0,0.3594
SOV_296,Republic of Zephyr II,Sovereign,Sovereign,Germany,BBB,4,,,,,230.7,0.6656,0.0552,0.0581,6.9,80.63,Senior Unsecured,Unsecured,0,0.3184
SOV_297,Empire of Aethelgard II,Sovereign,Sovereign,South Africa,BBB,4,,,,,157.1,0.7455,0.0489,0.0507,1.3,25.49,Senior Unsecured,Unsecured,0,0.2965
SOV_298,Republic of Kaelen II,Sovereign,Sovereign,Germany,BBB,4,,,,,167.5,0.7942,0.0472,0.0517,1.3,24.34,Senior Secured,Financial Collateral,0,0.874
SOV_299,Sovereign Territory of Oakhaven II,Sovereign,Sovereign,South Africa,AAA,1,,,,,25.4,0.2801,0.0369,0.0375,7.8,35.21,Senior Unsecured,Unsecured,0,0.434
SOV_300,Republic of Valoria II,Sovereign,Sovereign,India,A,3,,,,,99.2,0.507,0.0417,0.0449,4.9,152.16,Senior Secured,Financial Collateral,0,0.814
